"ID","EstablishmentID","CountyID","RCode","RCodeDesc","EstType","PremiseName","PermiseStreetNo","PremiseStreet","PremiseExtraAddrLine","PremiseCity","PremiseState","PremiseZip","InspectionIntervalDays","IsPayFee","IsStateOwned","Status","WaterProvider","SewageProvider","IsBonded","RenewalStatus","PermitPrinted","Language","RiskType","MenuType","IsCaterer","IsDriveThru","IsTrucksOnly","Area","MailAppIDDesc","MailPermitIDDesc","HoursOfOperation","DaysOfOperation","MonthsOfOperation","opening_date","renewal_sent_date","renewal_received_date","permit_print_date","permit_expiration_date","next_inspection_date","bond_expiration_date","Quantity1","Quantity1Unit","Quantity2","Quantity2Units","latitude","longitude","comments","TotalFeeAmt","PermitFeeAmt","InspectionFeeAmt","VarianceGranted","FollowUpDate"
"43","28968","56","625","MOBILE HOME/REC VEHICLE PARKS","MOBILE HOME / REC. VEHICLE PARK","GREEN ACRES MOBILE HOME PARK","7112","LOWER HUNTERS TRACE","","LOUISVILLE","KY","40258","270","YES","NO","ACTIVE","PUBLIC","PRIVATE","NOT BONDED","RCVD","PRINTED","ENGLISH","","UNKNOWN","NO","NO","NO","N/A","OWNER","OWNER","","","","1971-07-01 00:00:00","2018-03-30 00:00:00","2018-04-25 13:31:03","2018-04-25 00:00:00","2019-06-30 00:00:00","2018-06-25 00:00:00","","97","MH SPACES","0","RV SPACES","38.1731000","-85.8823000","","235.00","160.00","75.00","",""
"44","28972","56","625","MOBILE HOME/REC VEHICLE PARKS","MOBILE HOME / REC. VEHICLE PARK","BARRINGTON POINTE","1321","GLENGARRY DR","","FAIRDALE","KY","40118","270","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","RCVD","PRINTED","ENGLISH","","UNKNOWN","NO","NO","NO","N/A","OWNER","OWNER","","","","1971-08-02 00:00:00","2018-03-30 00:00:00","2018-04-12 13:52:24","2018-04-12 00:00:00","2019-06-30 00:00:00","2018-08-05 00:00:00","","493","MH SPACES","0","RV SPACES","38.1243000","-85.7418000","","255.00","180.00","75.00","",""
"45","28975","56","625","MOBILE HOME/REC VEHICLE PARKS","MOBILE HOME / REC. VEHICLE PARK","LAZY ACRES MOBILE HOME PARK","5601","CANE RUN RD.","","LOUISVILLE","KY","40258","270","YES","NO","ACTIVE","PUBLIC","PRIVATE","NOT BONDED","RCVD","PRINTED","ENGLISH","","UNKNOWN","NO","NO","NO","N/A","OWNER","OWNER","","","","1966-04-05 00:00:00","2018-03-30 00:00:00","2018-05-07 13:49:05","2018-05-07 00:00:00","2019-06-30 00:00:00","2018-07-17 00:00:00","","212","MH SPACES","0","RV SPACES","38.1690000","-85.8918000","","255.00","180.00","75.00","",""
"46","28981","56","625","MOBILE HOME/REC VEHICLE PARKS","MOBILE HOME / REC. VEHICLE PARK","SOUTHLAND MOBILE HOME PARK","401","OUTER LOOP","","LOUISVILLE","KY","40214","270","YES","NO","ACTIVE","PUBLIC","PRIVATE","NOT BONDED","RCVD","PRINTED","ENGLISH","","UNKNOWN","NO","NO","NO","N/A","OWNER","OWNER","","","","1966-07-18 00:00:00","2018-03-30 00:00:00","2018-04-20 13:26:19","2018-04-20 00:00:00","2019-06-30 00:00:00","2018-06-18 00:00:00","","308","MH SPACES","0","RV SPACES","38.1269000","-85.7600000","","255.00","180.00","75.00","",""
"47","28987","56","625","MOBILE HOME/REC VEHICLE PARKS","MOBILE HOME / REC. VEHICLE PARK","WOODLAND ESTATES MHP","8201","MINORS LANE","","LOUISVILLE","KY","40219","270","YES","NO","ACTIVE","PUBLIC","PRIVATE","NOT BONDED","RCVD","PRINTED","ENGLISH","","UNKNOWN","NO","NO","NO","N/A","OWNER","OWNER","","","","1970-03-11 00:00:00","2018-03-30 00:00:00","2018-04-30 15:46:45","2018-04-30 00:00:00","2019-06-30 00:00:00","2018-07-30 00:00:00","","86","MH SPACES","0","RV SPACES","38.1292000","-85.7050000","","235.00","160.00","75.00","",""
"48","28988","56","625","MOBILE HOME/REC VEHICLE PARKS","MOBILE HOME / REC. VEHICLE PARK","BROOKFIELD MOBILE HOME COMM.","10201","AQUA LN","","FAIRDALE","KY","40118","270","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","RCVD","PRINTED","ENGLISH","","UNKNOWN","NO","NO","NO","N/A","OWNER","OWNER","","","","1970-01-16 00:00:00","2018-03-30 00:00:00","2018-04-17 10:04:37","2018-04-17 00:00:00","2019-06-30 00:00:00","2018-09-04 00:00:00","","220","MH SPACES","0","RV SPACES","38.1114000","-85.7701000","","255.00","180.00","75.00","",""
"49","28991","56","625","MOBILE HOME/REC VEHICLE PARKS","MOBILE HOME / REC. VEHICLE PARK","DERBY PARK TRADERS CIRCLE","2900","7TH STREET RD","","LOUISVILLE","KY","40216","270","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","RCVD","PRINTED","ENGLISH","","UNKNOWN","NO","NO","NO","N/A","OWNER","OWNER","","","","1988-06-01 00:00:00","2018-03-30 00:00:00","2018-06-18 12:14:03","2018-06-18 00:00:00","2019-06-30 00:00:00","2018-06-09 00:00:00","","67","MH SPACES","0","RV SPACES","38.2079000","-85.7915000","","235.00","160.00","75.00","",""
"50","28993","56","625","MOBILE HOME/REC VEHICLE PARKS","MOBILE HOME / REC. VEHICLE PARK","ASHLEY POINT M. H. PARK","1115","PENILE RD","","LOUISVILLE","KY","40272","270","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","RCVD","PRINTED","ENGLISH","","UNKNOWN","NO","NO","NO","N/A","OWNER","OWNER","","","","1998-01-12 00:00:00","2018-03-30 00:00:00","2018-04-12 13:51:10","2018-04-12 00:00:00","2019-06-30 00:00:00","2018-07-03 00:00:00","","335","MH SPACES","0","RV SPACES","38.1153000","-85.7873000","","255.00","180.00","75.00","",""
"51","28999","299","606","VENDING MACHINES","VENDING MACHINE COMPANY","INTERNATIONAL VENDING INC - TOTAL VEND","4710","ROBARDS LANE","","LOUISVILLE","KY","40218","720","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","RCVD","PRINTED","ENGLISH","","UNKNOWN","NO","NO","NO","","OWNER","OWNER","","","","1988-06-01 00:00:00","2018-03-30 00:00:00","2018-05-08 15:22:23","2018-05-08 00:00:00","2019-06-30 00:00:00","2016-10-10 00:00:00","","39","VENDING MACHINES","0","COMMISARIES",".0000000",".0000000","","75.00","75.00",".00","",""
"52","29000","299","606","VENDING MACHINES","VENDING MACHINE COMPANY","DERBY CITY VENDING, INC.","131","N. SPRING STREET","","LOUISVILLE","KY","40206","360","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","N/A","N/A","ENGLISH","","UNKNOWN","NO","NO","NO","","OWNER","OWNER","","","","1988-06-01 00:00:00","2018-03-30 00:00:00","2018-06-19 14:23:44","2018-06-19 00:00:00","2019-06-30 00:00:00","2018-11-03 00:00:00","","90","VENDING MACHINES","1","COMMISARIES",".0000000",".0000000","","110.00","110.00",".00","",""
"53","29012","56","695","SWIMMING AREA","SWIMMING POOL","CHARLESTOWN OF DOUGLAS HILLS","407","CHARLESTOWN COURT","","LOUISVILLE","KY","40243","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","SENT","N/A","ENGLISH","","UNKNOWN","NO","NO","NO","AREA 1","OWNER","OWNER","","","","1988-08-02 00:00:00","2018-02-28 00:00:00","2018-05-04 00:00:00","2018-05-04 00:00:00","2019-04-30 00:00:00","2018-12-24 00:00:00","","94626","GALLONS","2450","FEET","38.2431300","-85.5532300","","242.00","75.00","167.00","",""
"54","29022","56","695","SWIMMING AREA","SWIMMING POOL","RESIDENCE INN BY MARRIOTT","120","N HURSTBOURNE PKWY","","LOUISVILLE","KY","40222","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","SENT","N/A","ENGLISH","","UNKNOWN","NO","NO","NO","AREA 2","OWNER","OWNER","","","","1988-06-02 00:00:00","2018-02-28 00:00:00","2018-03-20 00:00:00","2018-03-20 00:00:00","2019-04-30 00:00:00","2018-02-21 00:00:00","","11801","GALLONS","380","FEET","38.2478800","-85.5787300","","162.00","75.00","87.00","",""
"55","29025","56","695","SWIMMING AREA","SWIMMING POOL","SHELBY HOUSE","8605","SHELBYVILLE ROAD UNIT 231","","LOUISVILLE","KY","40222","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","SENT","N/A","ENGLISH","","UNKNOWN","NO","NO","NO","AREA 2","OWNER","OWNER","","","","1988-06-02 00:00:00","2018-02-28 00:00:00","2018-03-21 00:00:00","2018-03-21 00:00:00","2019-04-30 00:00:00","2018-02-21 00:00:00","","23100","GALLONS","770","FEET","38.2492000","-85.5943700","","162.00","75.00","87.00","",""
"56","29029","56","620","HOTEL OR MOTELS","HOTEL / MOTEL","LITTLE BIFF'S MOTEL","13305","DIXIE HWY","","LOUISVILLE","KY","40272","360","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","RCVD","PRINTED","ENGLISH","","UNKNOWN","NO","NO","NO","N/A","OWNER","OWNER","","","12","1988-06-02 00:00:00","2017-10-16 00:00:00","2017-11-10 15:45:12","2017-11-10 00:00:00","2018-12-31 00:00:00","2018-11-26 00:00:00","","9","ROOMS","0","N/A","38.6300000","-85.8858000","","125.00","25.00","100.00","",""
"57","29030","56","620","HOTEL OR MOTELS","HOTEL / MOTEL","LOUISVILLE MANOR MOTEL","4600","DIXIE HWY","","LOUISVILLE","KY","40216","360","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","RCVD","PRINTED","ENGLISH","","UNKNOWN","NO","NO","NO","N/A","OWNER","OWNER","","","","1988-06-02 00:00:00","2017-10-16 00:00:00","2017-11-17 10:57:55","2017-11-17 00:00:00","2018-12-31 00:00:00","2018-11-26 00:00:00","","54","ROOMS","0","N/A","38.1775000","-85.8205000","","175.00","25.00","150.00","",""
"58","29032","56","620","HOTEL OR MOTELS","HOTEL / MOTEL","ECONO LODGE","401","S. 2ND ST","","LOUISVILLE","KY","40202","270","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","RCVD","PRINTED","ENGLISH","","UNKNOWN","NO","NO","NO","N/A","OWNER","OWNER","","","","1988-06-02 00:00:00","2017-10-16 00:00:00","2017-11-14 13:35:04","2017-11-14 00:00:00","2018-12-31 00:00:00","2018-08-13 00:00:00","","97","ROOMS","0","N/A","38.2523000","-85.7528000","","175.00","25.00","150.00","",""
"59","29037","56","620","HOTEL OR MOTELS","HOTEL / MOTEL","BUDGETEL INN","3304","BARDSTOWN RD","","LOUISVILLE","KY","40218","360","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","RCVD","PRINTED","ENGLISH","","UNKNOWN","NO","NO","NO","N/A","OWNER","OWNER","","","","1988-06-02 00:00:00","2017-10-16 00:00:00","2017-12-11 15:32:11","2017-12-11 00:00:00","2018-12-31 00:00:00","2018-11-29 00:00:00","","187","ROOMS","0","N/A","38.2070000","-85.6691000","","200.00","25.00","175.00","",""
"60","29043","56","620","HOTEL OR MOTELS","HOTEL / MOTEL","ARCHWAY MOTEL","10615","DIXIE HWY","","LOUISVILLE","KY","40272","360","YES","NO","ACTIVE","PUBLIC","PRIVATE","NOT BONDED","RCVD","PRINTED","ENGLISH","","UNKNOWN","NO","NO","NO","N/A","OWNER","OWNER","","","","1991-11-19 00:00:00","2017-10-16 00:00:00","2017-12-04 15:47:25","2017-12-04 00:00:00","2018-12-31 00:00:00","2018-11-15 00:00:00","","13","ROOMS","0","N/A","38.1001000","-85.8709000","","125.00","25.00","100.00","",""
"61","29044","56","620","HOTEL OR MOTELS","HOTEL / MOTEL","RED ROOF INN #7034","9330","BLAIRWOOD RD","","LOUISVILLE","KY","40222","360","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","RCVD","PRINTED","ENGLISH","","UNKNOWN","NO","NO","NO","N/A","OWNER","OWNER","","","","1988-06-02 00:00:00","2017-10-16 00:00:00","2018-01-08 15:18:31","2018-01-08 00:00:00","2018-12-31 00:00:00","2018-12-15 00:00:00","","108","ROOMS","0","N/A","38.2261000","-85.5825000","","200.00","25.00","175.00","",""
"62","29046","56","620","HOTEL OR MOTELS","HOTEL / MOTEL","BRECKINRIDGE INN","2800","BRECKINRIDGE SQ.","","LOUISVILLE","KY","40220","360","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","RCVD","PRINTED","ENGLISH","","UNKNOWN","NO","NO","NO","N/A","OWNER","OWNER","","","","1988-06-02 00:00:00","2017-10-16 00:00:00","2017-11-21 10:47:52","2017-11-21 00:00:00","2018-12-31 00:00:00","2018-12-13 00:00:00","","123","ROOMS","0","N/A","38.2256000","-85.6365000","","200.00","25.00","175.00","",""
"63","29055","56","620","HOTEL OR MOTELS","HOTEL / MOTEL","DAYS INN AIRPORT","2905","FERN VALLEY RD","","LOUISVILLE","KY","40213","270","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","RCVD","PRINTED","ENGLISH","","UNKNOWN","NO","NO","NO","N/A","OWNER","OWNER","","","","1988-06-02 00:00:00","2017-10-16 00:00:00","2017-12-08 14:14:53","2017-12-08 00:00:00","2018-12-31 00:00:00","2018-09-07 00:00:00","","109","ROOMS","0","N/A","38.1576000","-85.7099000","","200.00","25.00","175.00","",""
"64","29058","56","620","HOTEL OR MOTELS","HOTEL / MOTEL","DAYS INN CENTRAL","1620","ARTHUR ST","","LOUISVILLE","KY","40208","360","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","RCVD","PRINTED","ENGLISH","","UNKNOWN","NO","NO","NO","N/A","OWNER","BILLING","","","","1988-06-02 00:00:00","2017-10-16 00:00:00","2017-11-27 14:55:09","2017-11-27 00:00:00","2018-12-31 00:00:00","2019-01-26 00:00:00","","149","ROOMS","0","N/A","38.2231000","-85.7519000","","200.00","25.00","175.00","",""
"65","29064","56","620","HOTEL OR MOTELS","HOTEL / MOTEL","GALT HOUSE","140","N. 4TH ST","","LOUISVILLE","KY","40202","270","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","RCVD","PRINTED","ENGLISH","","UNKNOWN","NO","NO","NO","N/A","OWNER","OWNER","","","","1988-06-02 00:00:00","2017-10-16 00:00:00","2017-12-19 00:00:00","2017-12-19 00:00:00","2018-12-31 00:00:00","2018-12-11 00:00:00","","639","ROOMS","0","N/A","38.2581000","-85.7568000","","275.00","25.00","250.00","",""
"66","29066","56","620","HOTEL OR MOTELS","HOTEL / MOTEL","RESIDENCE INN","120","N HURSTBOURNE PKWY","","LOUISVILLE","KY","40222","360","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","RCVD","PRINTED","ENGLISH","","UNKNOWN","NO","NO","NO","N/A","OWNER","PREMISE","","","","2010-01-11 00:00:00","2017-10-16 00:00:00","2017-11-22 09:14:22","2017-11-22 00:00:00","2018-12-31 00:00:00","2019-01-20 00:00:00","","96","ROOMS","0","N/A","38.2481000","-85.5788000","","175.00","25.00","150.00","",""
"67","29072","56","620","HOTEL OR MOTELS","HOTEL / MOTEL","GALT HOUSE EAST","140","N. 4TH ST","","LOUISVILLE","KY","40202","270","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","RCVD","PRINTED","ENGLISH","","UNKNOWN","NO","NO","NO","N/A","OWNER","OWNER","","","","1988-06-02 00:00:00","2017-10-16 00:00:00","2017-12-19 00:00:00","2017-12-19 00:00:00","2018-12-31 00:00:00","2018-12-04 00:00:00","","656","ROOMS","0","N/A","38.2581000","-85.7568000","","275.00","25.00","250.00","",""
"68","29074","56","620","HOTEL OR MOTELS","HOTEL / MOTEL","RED ROOF INN #7134","3322","RED ROOF INN PLACE","","LOUISVILLE","KY","40218","360","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","RCVD","PRINTED","ENGLISH","","UNKNOWN","NO","NO","NO","N/A","OWNER","OWNER","","","","1988-06-02 00:00:00","2017-10-16 00:00:00","2018-02-13 10:34:46","2018-02-13 00:00:00","2018-12-31 00:00:00","2018-09-13 00:00:00","","110","ROOMS","0","N/A","38.2005000","-85.6874000","","200.00","25.00","175.00","",""
"69","29078","56","620","HOTEL OR MOTELS","HOTEL / MOTEL","RED ROOF INN #7118","4704","PRESTON HWY","","LOUISVILLE","KY","40213","270","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","RCVD","PRINTED","ENGLISH","","UNKNOWN","NO","NO","NO","N/A","OWNER","OWNER","","","","1988-06-02 00:00:00","2017-10-16 00:00:00","2017-12-22 13:32:07","2017-12-22 00:00:00","2018-12-31 00:00:00","2018-06-15 00:00:00","","110","ROOMS","0","N/A","38.1790000","-85.7181000","","200.00","25.00","175.00","",""
"70","29104","56","640","SEPTIC TANK CLEANING VEHICLES","SEPTIC TANK CLEANING BUSINESS/VEHICLE","BOGARDS SEPTIC TANK CLEANING","9606","WILLOWWOOD WAY","","LOUISVILLE","KY","40299","360","YES","NO","ACTIVE","PUBLIC","PUBLIC","INSURANCE","RCVD","PRINTED","ENGLISH","","UNKNOWN","NO","NO","NO","N/A","OWNER","OWNER","","","","1997-04-17 00:00:00","2018-03-20 10:59:56","2018-04-03 13:37:44","2018-04-03 00:00:00","2019-02-28 00:00:00","2019-03-17 00:00:00","","1","TRUCKS","0","N/A","38.1914000","-85.5798000","","160.00","120.00","40.00","",""
"71","29107","56","640","SEPTIC TANK CLEANING VEHICLES","SEPTIC TANK CLEANING BUSINESS/VEHICLE","DRUIN SEPTIC TANK SERVICE","11620","LOWER RIVER RD.","","VALLEY STATION","KY","40272","360","YES","NO","ACTIVE","PUBLIC","PUBLIC","INSURANCE","RCVD","PRINTED","ENGLISH","","UNKNOWN","NO","NO","NO","N/A","OWNER","OWNER","","","","2015-09-10 00:00:00","2018-01-29 00:00:00","2018-04-09 13:56:22","2018-04-09 00:00:00","2019-02-28 00:00:00","2019-03-01 00:00:00","","1","TRUCKS","0","N/A","38.8680000","-85.8988000","","160.00","120.00","40.00","",""
"72","29109","56","640","SEPTIC TANK CLEANING VEHICLES","SEPTIC TANK CLEANING BUSINESS/VEHICLE","G.D. ESTES & CO","4913","HIGHWAY 31 E","","CLARKSVILLE","IN","47129","360","YES","NO","ACTIVE","PUBLIC","PUBLIC","INSURANCE","RCVD","PRINTED","ENGLISH","","UNKNOWN","NO","NO","NO","N/A","OWNER","OWNER","","","","1992-04-30 00:00:00","2018-05-23 13:35:46","2018-05-24 09:20:30","2018-05-24 00:00:00","2019-02-28 00:00:00","2019-05-24 00:00:00","","5","TRUCKS","0","N/A","37.3619000","-89.8968000","","320.00","120.00","200.00","",""
"73","29114","56","640","SEPTIC TANK CLEANING VEHICLES","SEPTIC TANK CLEANING BUSINESS/VEHICLE","HEADDEN SEPTIC & ENVIRONMENTAL SERVICES","3111","DIXIE HWY","","LOUISVILLE","KY","40216","360","YES","NO","ACTIVE","PUBLIC","PUBLIC","INSURANCE","RCVD","PRINTED","ENGLISH","","UNKNOWN","NO","NO","NO","N/A","OWNER","OWNER","","","","1988-06-03 00:00:00","2018-01-29 00:00:00","2018-07-02 13:16:14","2018-07-02 00:00:00","2019-02-28 00:00:00","2019-06-02 00:00:00","","6","TRUCKS","0","N/A","38.2050000","-85.7980000","","360.00","120.00","240.00","",""
"74","29121","56","640","SEPTIC TANK CLEANING VEHICLES","SEPTIC TANK CLEANING BUSINESS/VEHICLE","OKOLONA SEPTIC TANK SERVICE","3602","MUD LANE","","LOUISVILLE","KY","40229","360","YES","NO","ACTIVE","PUBLIC","PUBLIC","INSURANCE","RCVD","PRINTED","ENGLISH","","UNKNOWN","NO","NO","NO","N/A","OWNER","OWNER","","","","1988-06-03 00:00:00","2018-01-29 00:00:00","2018-06-08 12:13:31","2018-06-08 00:00:00","2019-02-28 00:00:00","2019-05-31 00:00:00","","2","TRUCKS","0","N/A","38.8880000","-85.6970000","","200.00","120.00","80.00","",""
"75","29125","56","640","SEPTIC TANK CLEANING VEHICLES","SEPTIC TANK CLEANING BUSINESS/VEHICLE","SUBURBAN SEPTIC SERVICE","3610","CAMPGROUND RD","","LOUISVILLE","KY","40211","360","YES","NO","ACTIVE","PUBLIC","PUBLIC","INSURANCE","RCVD","PRINTED","ENGLISH","","UNKNOWN","NO","NO","NO","N/A","OWNER","OWNER","","","","1997-04-17 00:00:00","2018-03-27 11:34:26","2018-04-24 11:23:38","2018-04-24 00:00:00","2019-02-28 00:00:00","2019-05-13 00:00:00","","4","TRUCKS","0","N/A","38.1753000","-85.8787000","","280.00","120.00","160.00","",""
"76","29141","56","695","SWIMMING AREA","SWIMMING POOL","HURSTBOURNE COUNTRY CLUB","9000","HURSTBOURNE CLUB LN","","LOUISVILLE","KY","40222","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","SENT","N/A","ENGLISH","","UNKNOWN","NO","NO","NO","AREA 2","OWNER","OWNER","","","","1988-06-06 00:00:00","2018-02-28 00:00:00","2018-03-16 00:00:00","2018-03-16 00:00:00","2019-04-30 00:00:00","2018-11-28 00:00:00","","152500","GALLONS","3690","FEET","38.2410000","-85.5921200","","242.00","75.00","167.00","",""
"77","29144","56","695","SWIMMING AREA","SWIMMING POOL","BLAIRWOOD SWIM CLUB","9300","BLAIRWOOD RD","","LOUISVILLE","KY","40222","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","RCVD","PRINTED","ENGLISH","","UNKNOWN","NO","NO","NO","AREA 1","OWNER","OWNER","","","","1996-09-05 00:00:00","2018-02-28 00:00:00","2018-03-12 00:00:00","2018-03-12 00:00:00","2019-04-30 00:00:00","2018-09-09 00:00:00","","157800","GALLONS","4350","FEET","38.2259000","-85.5838000","","367.00","200.00","167.00","","2008-08-01 00:00:00"
"78","29146","56","695","SWIMMING AREA","SWIMMING / DIVING POOL","BLAIRWOOD SWIM CLUB","9300","BLAIRWOOD RD","","LOUISVILLE","KY","40222","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","SENT","N/A","ENGLISH","","UNKNOWN","NO","NO","NO","N/A","OWNER","OWNER","","","","1998-07-08 00:00:00","2018-02-28 00:00:00","2018-03-12 00:00:00","2018-03-12 00:00:00","2019-04-30 00:00:00","2018-12-16 00:00:00","","185000","GALLONS","4668","FEET","38.2267500","-85.5834200","","242.00","75.00","167.00","",""
"79","29148","56","695","SWIMMING AREA","WADING POOL","BLAIRWOOD SWIM CLUB","9300","BLAIRWOOD RD","","LOUISVILLE","KY","40222","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","SENT","N/A","ENGLISH","","UNKNOWN","NO","NO","NO","N/A","OWNER","OWNER","","","","1998-07-08 00:00:00","2018-02-28 00:00:00","2018-03-12 00:00:00","2018-03-12 00:00:00","2019-04-30 00:00:00","2018-12-18 00:00:00","","5100","GALLONS","630","FEET","38.2267500","-85.5834200","","162.00","75.00","87.00","",""
"80","29156","56","695","SWIMMING AREA","SWIMMING POOL","1616 CONDOMINIUMS","1616","GARDINER LN","","LOUISVILLE","KY","40205","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","RCVD","PRINTED","ENGLISH","","UNKNOWN","NO","NO","NO","AREA 2","OWNER","OWNER","","","","1988-06-06 00:00:00","2018-02-28 00:00:00","2018-03-16 00:00:00","2018-03-16 00:00:00","2019-04-30 00:00:00","2018-12-01 00:00:00","","39457","GALLONS","1250","FEET","38.2036200","-85.6865700","","242.00","75.00","167.00","",""
"81","29161","56","695","SWIMMING AREA","SWIMMING / DIVING POOL","LAKE FOREST - THE LODGE","511","WOODLAKE DR","","LOUISVILLE","KY","40245","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","SENT","N/A","ENGLISH","","UNKNOWN","NO","NO","NO","AREA 1","OWNER","OWNER","","","","1988-06-06 00:00:00","2018-02-28 00:00:00","2018-03-27 12:14:58","2018-03-27 00:00:00","2019-04-30 00:00:00","2018-12-18 00:00:00","","186367","GALLONS","3812","FEET","38.2462800","-85.4866300","","242.00","75.00","167.00","",""
"82","29162","56","695","SWIMMING AREA","SWIMMING POOL","LAKE FOREST - THE LODGE","511","WOODLAKE DR","","LOUISVILLE","KY","40245","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","SENT","N/A","ENGLISH","","UNKNOWN","NO","NO","NO","AREA 1","OWNER","OWNER","","","","1988-06-06 00:00:00","2018-02-28 00:00:00","2018-03-27 12:17:40","2018-03-27 00:00:00","2019-04-30 00:00:00","2018-12-18 00:00:00","","57667","GALLONS","1500","FEET","38.2462800","-85.4866300","","242.00","75.00","167.00","",""
"83","29163","56","695","SWIMMING AREA","SWIMMING POOL","ALGONQUIN POOL","1614","CYPRESS ST","","LOUISVILLE","KY","40210","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","SENT","N/A","ENGLISH","","UNKNOWN","NO","NO","NO","AREA 1","OWNER","OWNER","","","","1988-06-06 00:00:00","2018-02-28 00:00:00","2018-05-16 09:45:00","2018-05-16 00:00:00","2019-04-30 00:00:00","2018-12-04 00:00:00","","577535","GALLONS","14850","FEET","38.2272000","-85.8007000","","242.00","75.00","167.00","",""
"84","29165","56","695","SWIMMING AREA","WADING POOL","LAKE FOREST - THE LODGE","511","WOODLAKE DR","","LOUISVILLE","KY","40245","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","SENT","N/A","ENGLISH","","UNKNOWN","NO","NO","NO","N/A","OWNER","OWNER","","","","1988-06-06 00:00:00","2018-02-28 00:00:00","2018-03-27 12:16:30","2018-03-27 00:00:00","2019-04-30 00:00:00","2018-12-18 00:00:00","","900","GALLONS","120","FEET","38.2462800","-85.4866300","","162.00","75.00","87.00","",""
"85","29167","56","695","SWIMMING AREA","SWIMMING POOL","AMBASSADOR EAST CONDO","1612","GARDINER LN","","LOUISVILLE","KY","40205","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","SENT","N/A","ENGLISH","","UNKNOWN","NO","NO","NO","AREA 2","BILLING","BILLING","","","","1988-06-06 00:00:00","2018-02-28 00:00:00","2018-04-17 09:38:39","2018-04-17 00:00:00","2019-04-30 00:00:00","2018-12-02 00:00:00","","36800","GALLONS","1250","FEET","38.2031800","-85.6872500","","242.00","75.00","167.00","",""
"86","29168","56","695","SWIMMING AREA","SWIMMING POOL","LAKESIDE SWIM CLUB","2010","TREVILLIAN WAY","","LOUISVILLE","KY","40205","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","NOT BONDED","SENT","N/A","ENGLISH","","UNKNOWN","NO","NO","NO","AREA 1","OWNER","OWNER","","","","1988-06-06 00:00:00","2018-02-28 00:00:00","2018-03-30 13:47:00","2018-03-30 00:00:00","2019-04-30 00:00:00","2018-12-26 00:00:00","","280000","GALLONS","33000","FEET","38.2206800","-85.6864200","","242.00","75.00","167.00","",""
