id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;
7613735;Place Bonaventure Business & Artistic Le Bronzino;38459934;Alejandro;;Ville-Marie;45.50274416781076;-73.56420674679724;Entire home/apt;114;2;13;20/02/2018;0.39;187;365;
7613805;The Festival Hub 2BR #great location! Le Raphael;38459934;Alejandro;;Ville-Marie;45.5024075465184;-73.56446027941993;Entire home/apt;135;30;14;08/04/2018;0.43;187;357;
7613856;Loft4u | Designed urban loft Le Leonardo da Vinci;38459934;Alejandro;;Ville-Marie;45.50233586476537;-73.56337548373764;Entire home/apt;85;4;5;22/09/2017;0.15;187;363;
7614247;Extremely well located apartment!;8866445;Kim;;Rosemont-La Petite-Patrie;45.53680568178345;-73.61006552865652;Entire home/apt;81;14;11;21/08/2017;0.32;1;0;
7614549;Appartement confortable sur plateau;29212976;Aurélie;;Le Plateau-Mont-Royal;45.534322066440076;-73.58286665591862;Entire home/apt;86;1;9;12/02/2017;0.27;1;0;
7614806;Super apartment steps away from Jean-Talon Market;39935121;Marcela;;Rosemont-La Petite-Patrie;45.53757783476218;-73.61073031054498;Entire home/apt;85;4;100;15/04/2018;18.75;2;48;
7616529;Kid friendly facing park. 2bedrooms;13306452;Perry;;Rosemont-La Petite-Patrie;45.562922378045144;-73.58846837492167;Entire home/apt;96;2;3;15/03/2017;0.11;1;264;
7617885;Très belle chambre/Beautiful room;39953381;Rocco;;Mercier-Hochelaga-Maisonneuve;45.556449403970944;-73.5309804025112;Private room;29;1;1;03/08/2015;0.03;1;0;
7618513;Apartment with key access;39955896;Michel &  Nicole;;Mercier-Hochelaga-Maisonneuve;45.56878888612987;-73.52574038470466;Entire home/apt;71;2;176;08/05/2018;5.22;1;276;
7619602;Loft d'artiste éclairé PLATEAU;39963753;Félix;;Rosemont-La Petite-Patrie;45.542091818222154;-73.57741557923784;Entire home/apt;70;3;20;15/01/2018;1.89;1;0;
7619857;Ogle B&B;15649098;Grégory;;Verdun;45.44647768714724;-73.58719747844725;Private room;45;1;13;09/10/2017;0.57;1;310;
7619938;La tour Lafontaine!;39909680;Lou;;Le Plateau-Mont-Royal;45.52176218964222;-73.56709966592334;Entire home/apt;81;2;3;01/01/2018;0.09;1;0;
7620091;EXCELLENT LOCATION ---VERDUN--;29818078;Mario;;Verdun;45.44693421046301;-73.57763240827018;Private room;35;1;0;;;1;0;
7620464;Quiet & clean in Plateau-Mont-Royal Studio 3;6312297;Katherine;;Le Plateau-Mont-Royal;45.52744616488459;-73.57546209455028;Entire home/apt;90;1;5;01/01/2017;0.20;18;323;
7620725;Bel appartement Montréal;39970176;Wajdi;;Le Plateau-Mont-Royal;45.5234237538887;-73.58990885814042;Entire home/apt;65;1;0;;;1;0;
7620749;Parc Suites-One bedroom suite with King bed (2);11511525;Turgay;;Le Plateau-Mont-Royal;45.50991645105216;-73.57434389601535;Entire home/apt;339;1;2;22/08/2016;0.08;9;214;
7621653;Classic Montreal apartment to share;552100;Daniel;;Le Plateau-Mont-Royal;45.51802876460052;-73.5745635258257;Private room;50;1;6;02/08/2016;0.18;1;349;
7622307;Modern Mile End / Outremont condo;39983032;Didier;;Outremont;45.52191824393053;-73.61653726003054;Entire home/apt;100;4;1;18/02/2016;0.04;1;0;
7627874;Spacious Apartment - Atwater Market;40014174;Jean-Alexandre;;Le Sud-Ouest;45.483998994355964;-73.58249920690875;Entire home/apt;150;3;0;;;1;0;
7629733;Appartement plateau Mont Royal;40024103;Roxane;;Le Plateau-Mont-Royal;45.531093981566364;-73.57679255544392;Entire home/apt;89;3;1;16/08/2015;0.03;1;0;
7631066;Apartment in the heart of mile end;29464678;Jeremiah;;Le Plateau-Mont-Royal;45.51866576516115;-73.59415735239337;Entire home/apt;50;2;4;31/08/2015;0.12;1;0;
7634846;Apartment in cool upcoming St Henri;40053461;John;;Le Sud-Ouest;45.47466752302338;-73.58945844002241;Entire home/apt;89;1;0;;;1;0;
7637914;Downtown Luxury Loft-Best location!;12706181;Vincent;;Ville-Marie;45.50308214422884;-73.5605137371222;Entire home/apt;120;2;132;29/04/2018;3.89;2;92;
7638279;Nice 3 rooms apartment, 20 min downtown, 6 persons;15224901;Cédric;;Côte-des-Neiges-Notre-Dame-de-Grâce;45.50123099982308;-73.62845563270743;Entire home/apt;89;3;22;21/08/2017;0.65;17;73;
7638400;Bright 3 rooms apart CDN, 20 min downtown;15224901;Cédric;;Côte-des-Neiges-Notre-Dame-de-Grâce;45.50145643204496;-73.63010593755924;Entire home/apt;65;3;37;03/05/2018;1.11;17;62;
7647873;SUMMER VACATION APT;34069394;Ana Cecilia;;Le Plateau-Mont-Royal;45.516155109007265;-73.5759779320087;Private room;40;1;2;17/08/2015;0.06;1;0;
7648354;Close to Jean-Talon Public Market;4069705;Patrice;;Rosemont-La Petite-Patrie;45.53645723523268;-73.60810426416688;Entire home/apt;65;3;2;04/11/2015;0.06;1;0;
7648407;Awesome Rooms for Rent!;20494656;Richard;;LaSalle;45.42491782012332;-73.62777990263835;Private room;40;2;6;31/08/2017;0.31;4;365;
7650501;Luxury Montreal Condo View 1 BR-8;22463331;First Suites;;Ville-Marie;45.506795101682854;-73.56957559990492;Entire home/apt;83;2;60;22/04/2018;1.77;12;68;
7650803;1 brm apartment oasis in Ahuntsic furnished;1803138;MFS - Maria;;Ahuntsic-Cartierville;45.54075049688758;-73.64525144766449;Entire home/apt;81;7;2;26/08/2016;0.06;6;44;
7651033;Superbe Condo / Métro Beaubien!;40149275;Guillaume;;Rosemont-La Petite-Patrie;45.537005873849736;-73.60305626426354;Entire home/apt;81;1;1;16/08/2015;0.03;1;0;
7651870;Le 3917;40138392;Rémy;;Le Plateau-Mont-Royal;45.52213010619588;-73.57374260398582;Private room;55;1;1;03/08/2015;0.03;2;0;
7652116;Le 3917;40138392;Rémy;;Le Plateau-Mont-Royal;45.52064408941003;-73.57364996000956;Private room;65;1;0;;;2;0;
7652536;Outstanding Location Sweet Apartment near McGill;478131;Evan;;Le Plateau-Mont-Royal;45.50759549168865;-73.57531172951792;Entire home/apt;92;2;20;06/05/2018;0.59;7;64;
7652824;Nice apartment near downtown;10742139;Samy;;Ville-Marie;45.52757772147854;-73.56056979810761;Private room;63;2;0;;;1;0;
7658257;Grand appart ensoleillé :-);40195907;Julien;;Rosemont-La Petite-Patrie;45.538263513017576;-73.59898373895314;Entire home/apt;299;1;1;01/08/2016;0.05;1;364;
7659360;Big LOFT - Atwater Market - Light;6734123;Gabriel;;Le Sud-Ouest;45.47688476046049;-73.57217232669915;Entire home/apt;100;7;0;;;1;0;
7661065;MODERN SPACIOUS LUXURY HOME, 10MIN FROM DOWNTOWN!;40212579;Isabel;;Le Sud-Ouest;45.479745170241976;-73.56149822764377;Entire home/apt;50;1;170;11/05/2018;6.56;1;138;
7661198;appartement parc laurier le plateau;16718588;Marie;;Le Plateau-Mont-Royal;45.53031528915705;-73.58464257168332;Private room;33;1;12;13/09/2017;0.51;1;345;
7661427;2.SERVICED APT-10Mn SUBWAY-DOWNTOWN;21364860;Uma & La MaisonThaiCo;;Mercier-Hochelaga-Maisonneuve;45.553040735682956;-73.54061217901156;Entire home/apt;98;31;54;06/05/2018;1.81;4;363;
7661926;Jolie Studio 20min du centre-ville;8770449;Rose-Marie;;Mercier-Hochelaga-Maisonneuve;45.58983479265921;-73.52127865727876;Entire home/apt;40;30;24;31/03/2018;0.72;1;98;
7662077;Gorgeous ground floor apartment;9338625;Neven;;Le Plateau-Mont-Royal;45.51593400007625;-73.57848767349155;Entire home/apt;81;3;39;31/08/2017;1.16;1;66;
7663309;Spacious&bright Mile End apartment;40221882;Caroline & Guillaume;;Le Plateau-Mont-Royal;45.52423115544527;-73.60565527165065;Entire home/apt;125;2;2;07/09/2015;0.06;1;0;
7663571;Nice room in NDG next vendome metro;23173806;Ramon;;Côte-des-Neiges-Notre-Dame-de-Grâce;45.47138528801116;-73.60541573289117;Private room;40;2;5;30/04/2018;0.15;2;136;
7663674;Big room ndg westmount vendome stat;23173806;Ramon;;Côte-des-Neiges-Notre-Dame-de-Grâce;45.471593573885016;-73.60501173157027;Private room;45;2;9;22/03/2018;0.27;2;127;
7665894;nice room DOWNTOWN with breakfast;17353536;Josée-Anne;;Ville-Marie;45.510066368972566;-73.56194525040075;Private room;60;1;4;30/08/2015;0.12;1;0;
7672867;Condo rénové, moderne et ancestral;25224841;Philippe-Alexandre;;Le Plateau-Mont-Royal;45.53359350142091;-73.56749405371741;Entire home/apt;60;3;1;07/05/2016;0.04;1;0;
7672914;Vacances au coeur du Plateau;25818687;Anne;;Le Plateau-Mont-Royal;45.53529244418313;-73.56793283946688;Entire home/apt;91;7;0;;;1;0;
7674022;Petit studio privé;29043750;Serge;;Verdun;45.455845919357685;-73.56559805031978;Private room;50;1;0;;;1;0;
7675174;Appartement Rosemont Petite Patrie;40301661;Isabelle;;Rosemont-La Petite-Patrie;45.55142012413621;-73.59633192175428;Entire home/apt;65;1;5;11/04/2017;0.22;1;257;
7677679;Entire bright appartement/3 Bedroom with Parking!;36658558;Gen & Sam;;Rosemont-La Petite-Patrie;45.54983612150672;-73.57340601555167;Entire home/apt;172;1;75;13/05/2018;2.22;2;347;
7677971;Chambre privée sur le Plateau;39626275;Gautier & Anna;;Le Plateau-Mont-Royal;45.5382754040222;-73.57354025200404;Private room;20;1;2;31/08/2015;0.06;1;0;
7679751;Mile-End apt beside Mont-Royal;2868230;Catherine;;Le Plateau-Mont-Royal;45.521520512764624;-73.5915533582655;Entire home/apt;79;3;1;09/08/2015;0.03;1;0;
7679793;;10223779;Laure;;Rosemont-La Petite-Patrie;45.54488741459185;-73.60872126718863;Entire home/apt;89;7;2;28/12/2015;0.06;1;0;
7679807;Charming Artist Loft with Balcony;40331305;Philippe;;Le Sud-Ouest;45.457513886401586;-73.59150236564192;Entire home/apt;64;2;1;17/08/2015;0.03;1;0;
7681702;Luxury Penthouse in Old Port with City View;40243108;Bo;;Ville-Marie;45.50087668275253;-73.56103305798388;Entire home/apt;141;2;13;16/04/2018;0.40;1;0;
7688260;Beau studio au centre ville de mtl;35486950;Roland;;Ville-Marie;45.4890909071505;-73.58429105749447;Entire home/apt;119;2;22;15/10/2016;0.65;1;362;
7688346;Cozy new apartment with balcony;124890;Frederic;;Le Sud-Ouest;45.47719582192296;-73.58084454491835;Entire home/apt;81;1;2;27/08/2015;0.06;1;0;
7692039;Spacious apt heart of Petite-Patrie;37444336;Olivier;;Rosemont-La Petite-Patrie;45.53609837632729;-73.61154592946656;Entire home/apt;119;26;4;06/08/2017;0.40;1;161;
7693103;beautiful appartment old port;10879593;Chloé;;Le Sud-Ouest;45.495905007650435;-73.55593175489693;Entire home/apt;89;1;2;10/08/2015;0.06;1;0;
7694495;Zen Private Bedroom in the heart of Mile-End;26535127;Cyril;;Le Plateau-Mont-Royal;45.52345982245961;-73.6022709335443;Private room;50;1;8;06/08/2017;0.34;1;0;
7695128;Great location and great views;6881595;Patrick;;Outremont;45.515700152721095;-73.59317149101093;Entire home/apt;64;1;2;19/04/2018;0.44;1;9;
7696147;Sunny, cozy appartement;26015811;Aurélie;;Villeray-Saint-Michel-Parc-Extension;45.54261896680664;-73.63311164739127;Entire home/apt;65;2;6;04/09/2017;0.18;1;0;
7696982;Downtown King Bed & Private ½ Bath;39877582;Alex;;Ville-Marie;45.49310357205017;-73.58151575975435;Private room;80;1;275;07/05/2018;8.14;1;133;
7697164;Private Plateau Studio;15021866;Kate;;Le Plateau-Mont-Royal;45.52526110840932;-73.57430289525813;Entire home/apt;60;2;28;27/08/2017;0.84;1;0;
7697285;Appt près du Canal, marché Atwater et Centre-ville;946816;Antoine;;Le Sud-Ouest;45.47680478665726;-73.56663146285014;Entire home/apt;75;4;2;13/08/2017;0.07;1;0;
7698799;Your 3BDR refuge in Montreal!;40436918;Rodica;;Mercier-Hochelaga-Maisonneuve;45.57721615364282;-73.55173783907075;Entire home/apt;120;2;44;29/04/2018;;1;310;
7699515;New Entertainment District Studio;25310206;Yiou;;Ville-Marie;45.50601622904243;-73.56845546237491;Entire home/apt;90;2;24;27/12/2017;1.02;1;46;
7706401;Magnifique appartement à l'étage;18086416;Édith Et Claude;;Côte-des-Neiges-Notre-Dame-de-Grâce;45.468251786715584;-73.61523773746191;Private room;65;1;0;;;1;27;
7707188;Beautiful apartment in Rosemont with a cat;1175507;Greg   Et  Carole;;Rosemont-La Petite-Patrie;45.54354471267477;-73.60410932979288;Entire home/apt;65;5;8;10/05/2018;0.26;1;3;
7707624;Logement urbain avec stationnement;36714324;David;;Rosemont-La Petite-Patrie;45.55190852523436;-73.57477919057249;Entire home/apt;75;2;5;21/08/2017;0.15;2;0;
7708421;Petit nid confortable avec jardin!;40493692;Geneviève;;Rosemont-La Petite-Patrie;45.55120680687866;-73.57812161896419;Entire home/apt;29;1;9;15/08/2016;0.27;1;0;
7710504;Chambre cozy face au métro Pie IX;40504599;Kay;;Mercier-Hochelaga-Maisonneuve;45.55402337536009;-73.55049919042875;Private room;38;1;2;28/05/2016;0.06;1;0;
7712439;Awesome Loft in the Heart of MTL;39931616;Julien;;Ville-Marie;45.526246394591375;-73.54993214011418;Entire home/apt;110;1;4;24/08/2015;0.12;1;0;
7712705;Grande chambre luxueuse/ lumineuse;12371465;Denis;;Ville-Marie;45.52585192421773;-73.55306849123724;Private room;55;1;7;27/06/2017;0.21;1;365;
7713169;Grand logement au cœur de Montreal;40519401;Élaine;;Villeray-Saint-Michel-Parc-Extension;45.541102346055695;-73.63269829223402;Entire home/apt;125;4;26;28/09/2017;0.78;1;317;
7714306;Calm Saint Laurent Spacious Home;418722;Ayman & Katya;;Saint-Laurent;45.50167596840587;-73.69874149534618;Entire home/apt;50;3;12;05/04/2018;0.37;1;136;
7714434;Belle chambre calme;40527700;Aurélien;;Mercier-Hochelaga-Maisonneuve;45.55946219982832;-73.54518303315459;Private room;30;1;93;02/05/2018;2.84;1;347;
7714824;Large living room downtown w/2 beds + breakfast;32086584;Ariel;;Ville-Marie;45.49957156829737;-73.57672719802335;Private room;46;3;9;20/01/2018;0.27;3;0;
7714897;Beau loft au coeur de Montréal;39871043;Marc;;Ville-Marie;45.527465921612794;-73.55031825450736;Entire home/apt;125;4;18;03/09/2017;0.54;1;301;
7716693;Big bright room near everything.;8015757;Xavier;;Ville-Marie;45.513429004824395;-73.55400629158302;Private room;65;1;1;11/05/2016;0.04;1;0;
7716911;Luxurious Two Story House in Mile-Ex;25059943;Richard;;Rosemont-La Petite-Patrie;45.53256198859325;-73.61797046948891;Entire home/apt;349;3;16;20/02/2018;0.73;1;235;
7721983;appartement avec sous-sol et cour;12443213;Robert;;Villeray-Saint-Michel-Parc-Extension;45.541080899284836;-73.62543042041442;Entire home/apt;200;1;0;;;1;0;
7724709;Condo ensoleillé sur le Plateau;40587565;Francois;;Le Plateau-Mont-Royal;45.523021319362506;-73.5773236238868;Entire home/apt;119;8;39;02/01/2018;1.42;2;49;
7724906;Comfort in the heart of Montreal;9551952;Ann-Sophie & Stéphane;;Rosemont-La Petite-Patrie;45.5454551458422;-73.60822031037887;Entire home/apt;175;3;11;02/01/2018;0.38;1;0;
7727076;Montreal Modern Detached Home!;40601106;Maxime;;Côte-Saint-Luc;45.47594608907688;-73.66098913646458;Entire home/apt;50;31;12;27/04/2018;0.36;1;264;
7728307;Perfect for business travelers 1BR Modern ★★★★★;38459934;Alejandro;;Ville-Marie;45.4925586395398;-73.5759393028481;Entire home/apt;83;3;4;29/12/2017;0.12;187;351;
7728962;Hotel Clark;40613535;Johnathan;;Le Plateau-Mont-Royal;45.51349933152939;-73.5766259170159;Private room;99;1;7;13/08/2017;0.21;2;365;
7730682;Cosy Room in the Mile-End;13242508;Diane;;Le Plateau-Mont-Royal;45.52702969841691;-73.60320975954679;Private room;32;2;16;07/05/2017;0.56;1;0;
7732150;Sunny Studio;1818321;Karine;;Ville-Marie;45.52505074827491;-73.55857346709683;Entire home/apt;82;2;41;24/04/2018;1.34;1;15;
7732388;Modern apartment Petit Laurier - Montreal;1493765;Lorenzo;;Le Plateau-Mont-Royal;45.53404465449929;-73.58142819437278;Entire home/apt;137;6;27;01/01/2018;0.82;1;10;
7733743;Room in a wonderfull house;13598922;Ramin;;Ville-Marie;45.51184320351464;-73.56605313357102;Private room;57;30;0;;;2;0;
7733746;Bright & Spacious Downtown Apt.;40642382;Mark;;Ville-Marie;45.496689242408095;-73.5810260214595;Entire home/apt;70;2;4;26/10/2015;0.12;1;0;
7734024;Lumineuse chambre près du Marché Jean-Talon;2574832;Fanny;;Rosemont-La Petite-Patrie;45.53538362345643;-73.61119061442368;Private room;36;29;6;12/11/2017;0.28;1;322;
7734385;Bright, clean and located perfectly;5077213;Jodi;;Le Plateau-Mont-Royal;45.52568734278385;-73.60107100587811;Entire home/apt;75;1;2;10/08/2015;0.06;1;0;
7740143;Apartment  Plateau Mont-Royal;5543699;Morgane;;Le Plateau-Mont-Royal;45.522820683614135;-73.58890589714035;Entire home/apt;59;2;2;11/09/2016;0.08;1;0;
7740545;Corporate Condo Private Garden @ Place Des Arts;1366851;Cee;;Ville-Marie;45.506779320217696;-73.56833417555849;Entire home/apt;128;1;77;01/09/2017;2.80;7;121;
7745290;3 1/2 Downtown Montreal!!!!;40711601;Alma;;Le Plateau-Mont-Royal;45.50886094821026;-73.57369448578656;Entire home/apt;81;2;7;01/08/2016;0.28;1;0;
7750167;Nice place with green backyard;40743427;Caroline;;Ville-Marie;45.53038441403964;-73.54735274368332;Entire home/apt;170;2;2;02/08/2016;0.06;1;0;
7750333;Downtown Condo(11)- WIFI &Private Balcony &Views;27924907;Danielle;;Ville-Marie;45.50775087666787;-73.57015091165339;Entire home/apt;129;2;23;15/10/2017;0.69;9;230;
7756727;Chambre calme près du Centre-Ville;40781077;Corinne;;Ville-Marie;45.52118617865355;-73.56410855712784;Private room;35;2;6;01/09/2016;0.18;1;0;
7756948;studio  tout équipé métro Cadillac;1936715;Jean-Francois;;Mercier-Hochelaga-Maisonneuve;45.575188561825925;-73.54374703612103;Entire home/apt;81;5;8;06/05/2018;0.34;1;212;
7758451;Métro Pie-IX;17247801;Alain;;Mercier-Hochelaga-Maisonneuve;45.55216005384794;-73.55146515459812;Private room;48;1;4;09/10/2017;0.19;1;336;
7758640;Grande Chambre\Mile end \Montreal;40796012;Guillaume;;Le Plateau-Mont-Royal;45.520300379429436;-73.59748873037977;Private room;45;1;0;;;1;0;
7758709;Beau logis;;;;;;;;;;;;;;;
7758960;Chambre dans une maison avec jardin;40797495;Aline;;Villeray-Saint-Michel-Parc-Extension;45.54776852578158;-73.61017252543304;Private room;20;2;22;12/03/2018;0.68;2;136;
7760070;Unique 3BR in Plateau by Sonder;12243051;Sonder;;Le Plateau-Mont-Royal;45.52156864889165;-73.59146959134756;Entire home/apt;99;2;20;17/08/2017;0.60;175;15;
7760756;Bel appartement à Outremont;13439194;Amély;;Outremont;45.51871338329148;-73.61543222679208;Entire home/apt;89;2;13;28/12/2017;0.40;1;260;
7761328;1 bdr,metro, atwater market;15342136;Petra;;Le Sud-Ouest;45.48312790746219;-73.58237975399932;Entire home/apt;95;1;171;13/05/2018;5.10;3;122;
